#,id,quantity,name,item_type,price,vat_rate,product_category,organization_name,organization_country,organization_municipality,organization_street,organization_category,unit_municipality,unit_name,unit_street,issue_date,created_date,last_modified_date,tax_base_basic,tax_base_reduced,vat_rate_basic,vat_rate_reduced,fs_receipt_category,user,transaction
3376,3816,1,Capuccino,K,2.1,20,basic/tea-coffee-soups,MONSTERS cafe and bar s.r.o.,Slovensko,Bratislava - mestská časť Petržalka,Rusovská cesta,Stravovanie/null,Bratislava - mestská časť Petržalka,,Rusovská cesta,07.06.2021 14:56:54,2021-06-22 16:45:30,2021-06-22 16:45:31,26.83,0,20,10,Stravovanie/null,10,338
3377,3817,1,Espresso,K,1.8,20,basic/tea-coffee-soups,MONSTERS cafe and bar s.r.o.,Slovensko,Bratislava - mestská časť Petržalka,Rusovská cesta,Stravovanie/null,Bratislava - mestská časť Petržalka,,Rusovská cesta,07.06.2021 14:56:54,2021-06-22 16:45:30,2021-06-22 16:45:31,26.83,0,20,10,Stravovanie/null,10,338
3378,3818,1,PanKolacik,K,3.5,20,basic/pasta,MONSTERS cafe and bar s.r.o.,Slovensko,Bratislava - mestská časť Petržalka,Rusovská cesta,Stravovanie/null,Bratislava - mestská časť Petržalka,,Rusovská cesta,07.06.2021 14:56:54,2021-06-22 16:45:30,2021-06-22 16:45:31,26.83,0,20,10,Stravovanie/null,10,338
3379,3819,1,Rawcake,K,3.8,20,snacks/sweet,MONSTERS cafe and bar s.r.o.,Slovensko,Bratislava - mestská časť Petržalka,Rusovská cesta,Stravovanie/null,Bratislava - mestská časť Petržalka,,Rusovská cesta,07.06.2021 14:56:54,2021-06-22 16:45:30,2021-06-22 16:45:31,26.83,0,20,10,Stravovanie/null,10,338
3380,3820,1,"Baza-citron 0,4l",K,3.6,20,snacks/sweet,MONSTERS cafe and bar s.r.o.,Slovensko,Bratislava - mestská časť Petržalka,Rusovská cesta,Stravovanie/null,Bratislava - mestská časť Petržalka,,Rusovská cesta,07.06.2021 14:56:54,2021-06-22 16:45:30,2021-06-22 16:45:31,26.83,0,20,10,Stravovanie/null,10,338
3381,3821,2,ZÁSUVKA,K,2.5,20,pastry/basic,Oľga Bízková Central,Slovensko,Borský Mikuláš,U Sv. Jána,Bývanie a energie/null,Šaštín-Stráže,,Hollého,05.06.2021 10:37:57,2021-06-22 16:45:41,2021-06-22 16:45:41,5.21,,20,,Bývanie a energie/null,10,339
3382,3822,1,krabica,K,0.6,20,fruits-veg/vegetable,Oľga Bízková Central,Slovensko,Borský Mikuláš,U Sv. Jána,Bývanie a energie/null,Šaštín-Stráže,,Hollého,05.06.2021 10:37:57,2021-06-22 16:45:41,2021-06-22 16:45:41,5.21,,20,,Bývanie a energie/null,10,339
3383,3823,1,krabica,K,0.65,20,fruits-veg/vegetable,Oľga Bízková Central,Slovensko,Borský Mikuláš,U Sv. Jána,Bývanie a energie/null,Šaštín-Stráže,,Hollého,05.06.2021 10:37:57,2021-06-22 16:45:41,2021-06-22 16:45:41,5.21,,20,,Bývanie a energie/null,10,339
3384,3824,2,VAJÍČKA VOL. VÝBEHU,K,2.5,20,pastry/sweet,"TOP- Farm, spol. s r.o.",Slovensko,Topoľnica,Topoľnica,Stravovanie/null,,,,03.06.2021 14:51:03,2021-06-22 16:45:50,2021-06-22 16:45:50,4.17,7.79,20,10,Stravovanie/null,10,340
3385,3825,0.664,Kuracie prsia,K,5.993975904,10,meat/meat,"TOP- Farm, spol. s r.o.",Slovensko,Topoľnica,Topoľnica,Stravovanie/null,,,,03.06.2021 14:51:03,2021-06-22 16:45:50,2021-06-22 16:45:50,4.17,7.79,20,10,Stravovanie/null,10,340
3386,3826,1.02,Morčacie stehná,K,4.5,10,meat/meat,"TOP- Farm, spol. s r.o.",Slovensko,Topoľnica,Topoľnica,Stravovanie/null,,,,03.06.2021 14:51:03,2021-06-22 16:45:50,2021-06-22 16:45:50,4.17,7.79,20,10,Stravovanie/null,10,340
3387,3827,1,GH Zemiaky˙ 5 kg,K,2.69,10,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:57:52,2021-06-22 16:46:04,2021-06-22 16:46:04,9.82,8.76,20,10,Stravovanie/Potraviny,10,341
3388,3828,1,"TS Cer.mlieko 3,5%1l",K,0.65,10,basic/baking,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:57:52,2021-06-22 16:46:04,2021-06-22 16:46:04,9.82,8.76,20,10,Stravovanie/Potraviny,10,341
3389,3829,2,TS Praž.šun.92% 100g,K,1.39,20,hazard,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:57:52,2021-06-22 16:46:04,2021-06-22 16:46:04,9.82,8.76,20,10,Stravovanie/Potraviny,10,341
3390,3830,6,"Capt.cuba. 6% 0,33 l",K,0.69,20,home/plants-garden,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:57:52,2021-06-22 16:46:04,2021-06-22 16:46:04,9.82,8.76,20,10,Stravovanie/Potraviny,10,341
3391,3831,1,HORCICA PLNOTUC.350g,K,0.79,20,basic/sauces,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:57:52,2021-06-22 16:46:04,2021-06-22 16:46:04,9.82,8.76,20,10,Stravovanie/Potraviny,10,341
3392,3832,1,TS sm.slad.12% 200ml,K,0.34,20,meat/deli,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:57:52,2021-06-22 16:46:04,2021-06-22 16:46:04,9.82,8.76,20,10,Stravovanie/Potraviny,10,341
3393,3833,1,Zvol.jogurt gr.1kg,K,2.25,10,dairy/joghurts,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:57:52,2021-06-22 16:46:04,2021-06-22 16:46:04,9.82,8.76,20,10,Stravovanie/Potraviny,10,341
3394,3834,1,TS eidam 45% 250 g,K,1.39,20,pastry/salty,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:57:52,2021-06-22 16:46:04,2021-06-22 16:46:04,9.82,8.76,20,10,Stravovanie/Potraviny,10,341
3395,3835,1,Tradičné maslo 250g,K,2.25,10,meat/deli,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:57:52,2021-06-22 16:46:04,2021-06-22 16:46:04,9.82,8.76,20,10,Stravovanie/Potraviny,10,341
3396,3836,0.852,Banány voľné kg,K,0.845070423,20,fruits-veg/fruit,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:57:52,2021-06-22 16:46:04,2021-06-22 16:46:04,9.82,8.76,20,10,Stravovanie/Potraviny,10,341
3397,3837,10,Rožok štandard 50 g,K,0.07,10,basic/wheat-legumes,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:57:52,2021-06-22 16:46:04,2021-06-22 16:46:04,9.82,8.76,20,10,Stravovanie/Potraviny,10,341
3398,3838,1,EX  TS mrkva bal.1kg,K,0.99,20,other,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:57:52,2021-06-22 16:46:04,2021-06-22 16:46:04,9.82,8.76,20,10,Stravovanie/Potraviny,10,341
3399,3839,2,GH Cibula balená 1kg,K,0.55,10,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:57:52,2021-06-22 16:46:04,2021-06-22 16:46:04,9.82,8.76,20,10,Stravovanie/Potraviny,10,341
3400,3840,0.322,Citróny kg,K,1.98757764,20,fruits-veg/fruit,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:57:52,2021-06-22 16:46:04,2021-06-22 16:46:04,9.82,8.76,20,10,Stravovanie/Potraviny,10,341
3401,3841,1,METHERGIN,K,4.09,10,free-time/books-news-magazines,"ZABEZ, s.r.o.",Slovensko,Senica,Robotnícka,Zdravie a osobná starostlivosť/null,Štefanov,,Štefanov,10.06.2021 11:41:56,2021-06-22 16:46:14,2021-06-22 16:46:14,0,4.99,20,10,Zdravie a osobná starostlivosť/null,10,342
3402,3842,4,OBVAZ HYDR,K,0.35,10,home/accessories,"ZABEZ, s.r.o.",Slovensko,Senica,Robotnícka,Zdravie a osobná starostlivosť/null,Štefanov,,Štefanov,10.06.2021 11:41:56,2021-06-22 16:46:14,2021-06-22 16:46:14,0,4.99,20,10,Zdravie a osobná starostlivosť/null,10,342
3403,3843,7.14,MELONY 1KG,K,0.589635854,20,drinks/alcohol,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,18.06.2021 16:47:19,2021-06-22 16:46:30,2021-06-22 16:46:30,8.66,2.3,20,10,Stravovanie/null,10,343
3404,3844,0.2,PAPRIKA,K,1.9,10,basic/spices,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,18.06.2021 16:47:19,2021-06-22 16:46:30,2021-06-22 16:46:30,8.66,2.3,20,10,Stravovanie/null,10,343
3405,3845,0.29,MRKVA 1kg,K,1.103448276,20,fruits-veg/vegetable,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,18.06.2021 16:47:19,2021-06-22 16:46:30,2021-06-22 16:46:30,8.66,2.3,20,10,Stravovanie/null,10,343
3406,3846,0.44,RAJCINY 1kg,K,1.5,10,home/bags,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,18.06.2021 16:47:19,2021-06-22 16:46:30,2021-06-22 16:46:30,8.66,2.3,20,10,Stravovanie/null,10,343
3407,3847,1,UHORKY 1KG,K,0.59,10,fruits-veg/vegetable,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,18.06.2021 16:47:19,2021-06-22 16:46:30,2021-06-22 16:46:30,8.66,2.3,20,10,Stravovanie/null,10,343
3408,3848,10,ROZOK hladky tukovy  50 VILIJA,K,0.09,10,pastry/basic,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,18.06.2021 16:47:19,2021-05-11 14:37:52,2021-05-11 14:37:52,8.66,2.3,20,10,Stravovanie/null,10,343
3409,3849,3,"PIVO BIRELL Neal 0,5L",K,0.88,20,drinks/beer,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,18.06.2021 16:47:19,2021-06-22 16:46:30,2021-06-22 16:46:30,8.66,2.3,20,10,Stravovanie/null,10,343
3410,3850,2,"pivo KRUSOVICE 10% 0,5l",K,0.58,20,drinks/beer,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,18.06.2021 16:47:19,2021-06-22 16:46:30,2021-06-22 16:46:30,8.66,2.3,20,10,Stravovanie/null,10,343
3411,3851,2,"PIVO GAMBRINUS 10´ 0,5L",K,0.51,20,drinks/beer,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,18.06.2021 16:47:19,2021-06-22 16:46:30,2021-06-22 16:46:30,8.66,2.3,20,10,Stravovanie/null,10,343
3412,3852,2,"PIVO CORGON 0,5l",K,0.52,20,drinks/alcohol,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,18.06.2021 16:47:19,2021-06-22 16:46:30,2021-06-22 16:46:30,8.66,2.3,20,10,Stravovanie/null,10,343
3413,3853,1.07,ZELER 1kg,K,1.345794393,20,fruits-veg/vegetable,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,19.06.2021 10:16:02,2021-06-22 16:46:39,2021-06-22 16:46:39,2.83,1.75,20,10,Stravovanie/null,10,344
3414,3854,1,"HROZNO BIELE 0,5KG",K,1.96,20,fruits-veg/fruit,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,19.06.2021 10:16:02,2021-06-22 16:46:39,2021-06-22 16:46:39,2.83,1.75,20,10,Stravovanie/null,10,344
3415,3855,0.37,PETRZLEN 1KG,K,5.189189189,10,fruits-veg/vegetable,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,19.06.2021 10:16:02,2021-06-22 16:46:39,2021-06-22 16:46:39,2.83,1.75,20,10,Stravovanie/null,10,344
3416,3856,1,"PENA,TMEL",K,6.9,20,drugstore/hygiene,Jan Holický,Slovensko,Šaštín-Stráže,Metodova,Bývanie a energie/null,Šaštín-Stráže,,Hollého,05.06.2021 10:43:38,2021-06-22 16:46:46,2021-06-22 16:46:46,7.75,,20,,Bývanie a energie/null,10,345
3417,3857,4,KUCHYN POTR,K,0.3,20,home/cleaning,Jan Holický,Slovensko,Šaštín-Stráže,Metodova,Bývanie a energie/null,Šaštín-Stráže,,Hollého,05.06.2021 10:43:38,2021-06-22 16:46:46,2021-06-22 16:46:46,7.75,,20,,Bývanie a energie/null,10,345
3418,3858,3,KUCHYN POTR,K,0.4,20,home/cleaning,Jan Holický,Slovensko,Šaštín-Stráže,Metodova,Bývanie a energie/null,Šaštín-Stráže,,Hollého,05.06.2021 10:43:38,2021-06-22 16:46:46,2021-06-22 16:46:46,7.75,,20,,Bývanie a energie/null,10,345
3419,3859,7,Zmrzlina,K,1,20,frozen/sweet,"ARW, s.r.o.",Slovensko,Dunajská Streda,Galantská cesta,Stravovanie/null,Bratislava,,Bazová,26.05.2021 15:48:12,2021-06-22 16:47:02,2021-06-22 16:47:02,6.17,0,20,10,Stravovanie/null,10,346
3420,3860,1,Sladký kornútok-veľký,K,0.4,20,fruits-veg/vegetable,"ARW, s.r.o.",Slovensko,Dunajská Streda,Galantská cesta,Stravovanie/null,Bratislava,,Bazová,26.05.2021 15:48:12,2021-06-22 16:47:02,2021-06-22 16:47:02,6.17,0,20,10,Stravovanie/null,10,346
3421,3861,1,400833277737 Happy People dět.bazén,K,16.99,20,free-time/toys,STÉNIA a.s.,Slovensko,Košice - mestská časť Staré Mesto,Poštová,Zábava a oddych/null,Bratislava,,"Obchodné centrum CENTRAL, Metodova",16.06.2021 15:39:21,2021-06-22 16:47:10,2021-06-22 16:47:10,14.16,0,20,10,Zábava a oddych/null,10,347
3422,3862,4,Orion tyc.v coko.45g,K,0.29,20,snacks/sweet,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:51:51,2021-06-22 16:47:35,2021-06-22 16:47:35,7.77,0.43,20,10,Stravovanie/Potraviny,10,348
3423,3863,1,PEZ FIGUR.1+2,K,1.55,20,pastry/other,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:51:51,2021-06-22 16:47:35,2021-06-22 16:47:35,7.77,0.43,20,10,Stravovanie/Potraviny,10,348
3424,3864,3,MAOAM WURFEL 110g,K,0.65,20,home/decorations,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:51:51,2021-06-22 16:47:35,2021-06-22 16:47:35,7.77,0.43,20,10,Stravovanie/Potraviny,10,348
3425,3865,0.282,MARHULE,K,4.007092199,20,fruits-veg/fruit,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:51:51,2021-06-22 16:47:35,2021-06-22 16:47:35,7.77,0.43,20,10,Stravovanie/Potraviny,10,348
3426,3866,2,OVOCNE COCKY 60g,K,0.29,20,snacks/sweet,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:51:51,2021-06-22 16:47:35,2021-06-22 16:47:35,7.77,0.43,20,10,Stravovanie/Potraviny,10,348
3427,3867,0.18,Paprika biela volná,K,2.611111111,10,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:51:51,2021-06-22 16:47:35,2021-06-22 16:47:35,7.77,0.43,20,10,Stravovanie/Potraviny,10,348
3428,3868,7,Kajzerka nat. 60 g,K,0.11,20,basic/tea-coffee-soups,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:51:51,2021-06-22 16:47:35,2021-06-22 16:47:35,7.77,0.43,20,10,Stravovanie/Potraviny,10,348
3429,3869,1,TS Čučoriedky 250g,K,1.69,20,baby/food,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:51:51,2021-06-22 16:47:35,2021-06-22 16:47:35,7.77,0.43,20,10,Stravovanie/Potraviny,10,348
3430,3870,1,TS PUKI 6X7.5G,K,0.49,20,fashion/clothes,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:51:51,2021-06-22 16:47:35,2021-06-22 16:47:35,7.77,0.43,20,10,Stravovanie/Potraviny,10,348
3431,3871,1,GH Zemiaky˙ 5 kg,K,2.69,10,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:41:50,2021-06-22 16:47:47,2021-06-22 16:47:47,4.36,3.17,20,10,Stravovanie/Potraviny,10,349
3432,3872,2,"TS mlieko 1 l 1,5%  ",K,0.4,10,dairy/milk,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:41:50,2021-06-22 16:47:47,2021-06-22 16:47:47,4.36,3.17,20,10,Stravovanie/Potraviny,10,349
3433,3873,1,MS M.Van.tor.615 ml,K,0.49,20,basic/morning,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:41:50,2021-06-22 16:47:47,2021-06-22 16:47:47,4.36,3.17,20,10,Stravovanie/Potraviny,10,349
3434,3874,6,PEPSI 2.25l,K,0.79,20,drinks/non-alcoholic,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:41:50,2021-06-22 16:47:47,2021-06-22 16:47:47,4.36,3.17,20,10,Stravovanie/Potraviny,10,349
3435,3875,1,Nesc Gold espr 200g,K,5.49,20,basic/tea-coffee-soups,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:28:17,2021-06-22 16:48:00,2021-06-22 16:48:01,10.01,2.54,20,10,Stravovanie/Potraviny,10,350
3436,3876,2,PA ORIGINALE 400g,K,1.59,20,drugstore/beauty,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:28:17,2021-06-22 16:48:00,2021-06-22 16:48:01,10.01,2.54,20,10,Stravovanie/Potraviny,10,350
3437,3877,2,TS smot.šľ.30%200 ml,K,0.65,20,dairy/cream,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:28:17,2021-06-22 16:48:00,2021-06-22 16:48:01,10.01,2.54,20,10,Stravovanie/Potraviny,10,350
3438,3878,1,TS eidam 45% 250 g,K,1.39,20,pastry/salty,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:28:17,2021-06-22 16:48:01,2021-06-22 16:48:01,10.01,2.54,20,10,Stravovanie/Potraviny,10,350
3439,3879,1,7 Days max kak 80 g,K,0.65,20,pastry/sweet,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:28:17,2021-06-22 16:48:01,2021-06-22 16:48:01,10.01,2.54,20,10,Stravovanie/Potraviny,10,350
3440,3880,1,ACTIMEL JAH.8X100g,K,2.79,10,dairy/joghurts,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:28:17,2021-06-22 16:48:01,2021-06-22 16:48:01,10.01,2.54,20,10,Stravovanie/Potraviny,10,350
3441,3881,1,TS Vajcia M30ks krt.,K,2.59,20,dairy/eggs,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:26:30,2021-06-22 16:48:09,2021-06-22 16:48:09,3.16,0.54,20,10,Stravovanie/Potraviny,10,351
3442,3882,1,BOLERO FORE.9g,K,0.26,20,frozen/sweet,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:26:30,2021-06-22 16:48:09,2021-06-22 16:48:09,3.16,0.54,20,10,Stravovanie/Potraviny,10,351
3443,3883,1,Ts ml škorica 15 g,K,0.45,20,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:26:30,2021-06-22 16:48:09,2021-06-22 16:48:09,3.16,0.54,20,10,Stravovanie/Potraviny,10,351
3444,3884,1,"Gemerka neper. 1,5 L",K,0.49,20,drinks/mineral-water,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:26:30,2021-06-22 16:48:09,2021-06-22 16:48:09,3.16,0.54,20,10,Stravovanie/Potraviny,10,351
3445,3885,1,"Uhorka šalátová,ks  ",K,0.59,10,fruits-veg/vegetable,"TESCO STORES SR, a.s.",Slovensko,Bratislava - mestská časť Ružinov,Cesta na Senec,Stravovanie/Potraviny,Kúty,,Štefánikova,07.06.2021 18:26:30,2021-06-22 16:48:09,2021-06-22 16:48:09,3.16,0.54,20,10,Stravovanie/Potraviny,10,351
3446,3886,1,BATERIA R6 4ks,K,1.6,20,health/vitamins-ointments,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,10.06.2021 17:03:57,2021-06-22 16:48:32,2021-06-22 16:48:32,21.83,6.49,20,10,Stravovanie/null,10,352
3447,3887,2,BATERIA  R3 2ks,K,0.84,20,health/lady,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,10.06.2021 17:03:57,2021-06-22 16:48:32,2021-06-22 16:48:32,21.83,6.49,20,10,Stravovanie/null,10,352
3448,3888,0.95,RAJCINY 1kg,K,1.505263158,10,home/bags,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,10.06.2021 17:03:57,2021-06-22 16:48:32,2021-06-22 16:48:32,21.83,6.49,20,10,Stravovanie/null,10,352
3449,3889,1.45,JABLKA 1kg,K,1.248275862,10,fruits-veg/fruit,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,10.06.2021 17:03:57,2021-06-22 16:48:32,2021-06-22 16:48:32,21.83,6.49,20,10,Stravovanie/null,10,352
3450,3890,1,VIANOCKA TUKOVA  400 g kubina,K,1.45,20,basic/sugar-flour-rice,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,10.06.2021 17:03:57,2021-06-22 16:43:06,2021-06-22 16:43:06,21.83,6.49,20,10,Stravovanie/null,10,352
3451,3891,2,VAFLE  PALOMA  165g,K,0.99,20,drugstore/beauty,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,10.06.2021 17:03:57,2021-06-22 16:48:32,2021-06-22 16:48:32,21.83,6.49,20,10,Stravovanie/null,10,352
3452,3892,4,NANUK MISA 55ml,K,0.62,20,frozen/sweet,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,10.06.2021 17:03:57,2021-05-10 8:02:07,2021-05-10 8:02:08,21.83,6.49,20,10,Stravovanie/null,10,352
3453,3893,2,JOG ZVOLENSKY 145g,K,0.41,10,dairy/joghurts,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,10.06.2021 17:03:57,2021-06-22 16:48:32,2021-06-22 16:48:32,21.83,6.49,20,10,Stravovanie/null,10,352
3454,3894,4,MOZZARELA JAGER 100g,K,0.73,20,dairy/cheese,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,10.06.2021 17:03:57,2021-05-11 14:37:52,2021-05-11 14:38:56,21.83,6.49,20,10,Stravovanie/null,10,352
3455,3895,2,"PIVO SM MNICH 0,5l",K,0.49,20,drinks/beer,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,10.06.2021 17:03:57,2021-06-22 16:48:32,2021-06-22 16:48:32,21.83,6.49,20,10,Stravovanie/null,10,352
3456,3896,2,"PIVO BIRELL Neal 0,5L",K,0.88,20,drinks/beer,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,10.06.2021 17:03:57,2021-06-22 16:46:30,2021-06-22 16:46:30,21.83,6.49,20,10,Stravovanie/null,10,352
3457,3897,4,FLASA+,K,0.13,0,free-time/books-news-magazines,Dušan Haba - Rozličný tovar,Slovensko,Štefanov,Štefanov,Stravovanie/null,,,,10.06.2021 17:03:57,2021-06-22 16:48:32,2021-06-22 16:48:32,21.83,6.49,20,10,Stravovanie/null,10,352
